SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
6994,2797,2019-11-11 03:08:45.093321600,RESPONSE,,,,,,,
6995,2797,2019-11-18 22:12:42.278544000,RISK,,,,,,,
6996,2797,2019-11-20 19:06:58.084012800,REJECTED,USAGE,,,,,,
6997,2799,2019-11-11 03:18:39.161145600,RESPONSE,,,,,,,
6998,2799,2019-11-16 03:46:17.938675200,RISK,,,,,,,
6999,2799,2019-11-19 12:44:24.480700800,APPROVED,PLASTIC,48,500,44,,,
7000,2799,2019-11-20 20:50:32.331350400,DELIVERED,,,,,,44100,1
7001,2799,2019-11-20 21:24:33.463180800,,,,,,914.4995383855105,,
7002,2799,2020-01-07 23:47:16.351526400,,,,,,111.3248798761232,,
7003,2801,2019-11-12 06:59:04.506950400,RESPONSE,,,,,,,
7004,2801,2019-11-14 20:07:20.973648000,RISK,,,,,,,
7005,2801,2019-11-20 10:43:15.071116800,REJECTED,EMPTY,,,,,,
7006,2802,2019-11-17 07:39:32.673283200,RESPONSE,,,,,,,
7007,2802,2019-11-18 19:29:13.478524800,RISK,,,,,,,
7008,2802,2019-11-19 19:13:43.591180800,APPROVED,DIGITAL,49,37900,31,,,
7009,2802,2019-11-21 05:19:04.624752000,,,,,,20.565762120260178,,
7010,2802,2019-11-21 07:12:10.399276800,,,,,,3.115580169446845,,
7011,2802,2019-11-23 01:43:39.661593600,,,,,,51.11444438004816,,
7012,2804,2019-11-11 00:00:00.000000000,,,,,,,,
7013,2805,2019-11-11 04:56:27.762691200,RESPONSE,,,,,,,
7014,2805,2019-11-14 01:35:46.192358400,RISK,,,,,,,
7015,2805,2019-11-15 03:43:51.987129600,REJECTED,MOP,,,,,,
7016,2806,2019-11-11 05:29:52.017964800,RESPONSE,,,,,,,
7017,2806,2019-11-12 00:47:29.476579200,RISK,,,,,,,
7018,2806,2019-11-15 05:13:03.564854400,APPROVED,PLASTIC,48,31300,43,,,
7019,2806,2019-11-15 19:52:07.728585600,DELIVERED,,,,,,53100,4
7020,2806,2019-11-23 18:01:12.770832000,,,,,,7880.33943096213,,
7021,2806,2019-11-23 21:32:16.816704000,,,,,,1550.6799411176623,,
7022,2806,2019-11-26 12:19:01.774185600,,,,,,312.44273526089637,,
7023,2807,2019-12-26 02:36:48.568953600,RESPONSE,,,,,,,
7024,2807,2019-12-29 16:16:53.249894400,RISK,,,,,,,
7025,2807,2020-01-02 08:43:55.036848000,APPROVED,DIGITAL,49,8300,34,,,
7026,2807,2020-01-03 13:01:02.565033600,,,,,,1947.2989467729208,,
7027,2807,2020-02-04 13:10:28.176326400,,,,,,3075.089189533332,,
7028,2808,2019-11-11 00:00:00.000000000,,,,,,,,
7029,2810,2019-11-16 08:31:15.503433600,RESPONSE,,,,,,,
7030,2810,2019-11-16 13:09:59.103590400,RISK,,,,,,,
7031,2810,2019-12-16 07:02:37.977158400,APPROVED,PLASTIC,34,22300,36,,,
7032,2810,2019-12-19 21:13:42.915504000,DELIVERED,,,,,,44100,2
7033,2810,2019-12-19 21:48:18.467107200,,,,,,176.08986111708614,,
7034,2810,2019-12-20 09:25:18.035299200,,,,,,12.403361169362825,,
7035,2810,2019-12-25 16:57:30.583440000,,,,,,590.1361817462966,,
7036,2810,2019-12-31 14:00:44.475235200,,,,,,2128.2364406714537,,
7037,2815,2019-11-11 00:00:00.000000000,,,,,,,,
7038,2817,2019-11-13 02:09:50.770771200,RESPONSE,,,,,,,
7039,2817,2019-11-13 07:19:56.458070400,RISK,,,,,,,
7040,2817,2019-11-15 00:19:37.715462399,REJECTED,EMPTY,,,,,,
7041,2819,2019-11-11 04:55:37.870838400,RESPONSE,,,,,,,
7042,2819,2019-11-14 22:54:09.709488000,RISK,,,,,,,
7043,2819,2019-11-15 10:10:19.560172800,APPROVED,DIGITAL,37,9900,43,,,
7044,2821,2019-11-11 00:00:00.000000000,,,,,,,,
7045,2822,2019-11-11 00:00:00.000000000,,,,,,,,
7046,2823,2019-11-12 19:49:55.477315200,RESPONSE,,,,,,,
7047,2823,2019-11-15 07:51:58.723632000,RISK,,,,,,,
7048,2823,2019-11-16 12:12:01.018627200,REJECTED,EMPTY,,,,,,
7049,2824,2019-11-11 06:04:16.716691199,RESPONSE,,,,,,,
7050,2824,2019-11-16 05:14:17.765606399,RISK,,,,,,,
7051,2824,2019-11-21 04:06:54.642614399,APPROVED,DIGITAL,41,2800,41,,,
7052,2824,2019-11-21 10:31:57.872409599,,,,,,596.5842222608087,,
7053,2824,2019-11-29 23:05:39.415804799,,,,,,202.96180147331464,,
7054,2824,2019-12-09 21:15:55.993017599,,,,,,2.226860639219108,,
7055,2824,2019-12-10 05:10:07.854556799,,,,,,32.602880420937545,,
7056,2825,2019-11-13 05:41:54.554726400,RESPONSE,,,,,,,
7057,2825,2019-11-27 11:19:59.523571200,RISK,,,,,,,
7058,2825,2019-11-27 22:24:53.337024000,APPROVED,PLASTIC,32,6700,43,,,
7059,2825,2019-11-29 17:30:20.252275200,DELIVERED,,,,,,53100,0
7060,2825,2019-12-13 03:01:22.036540800,,,,,,9.99506591126368,,
7061,2825,2019-12-13 06:39:02.303222400,,,,,,55.355473381069366,,
7062,2826,2019-11-11 09:51:42.375513600,RESPONSE,,,,,,,
7063,2826,2019-11-25 11:51:32.425056000,RISK,,,,,,,
7064,2826,2019-12-05 19:21:07.733059200,REJECTED,EMPTY,,,,,,
7065,2827,2019-11-11 01:15:00.373132800,RESPONSE,,,,,,,
7066,2827,2019-11-12 00:22:24.324643200,RISK,,,,,,,
7067,2827,2019-11-21 12:54:53.135136000,REJECTED,MOP,,,,,,
7068,2829,2019-11-11 00:00:00.000000000,,,,,,,,
7069,2831,2019-11-11 00:00:00.000000000,,,,,,,,
7070,2833,2020-02-27 17:55:09.740582400,RESPONSE,,,,,,,
7071,2833,2020-02-28 18:53:23.306092800,RISK,,,,,,,
7072,2833,2020-02-29 13:15:58.933843200,APPROVED,PLASTIC,32,27000,33,,,
7073,2833,2020-03-02 12:31:27.399360000,DELIVERED,,,,,,53100,4
7074,2833,2020-03-03 06:47:06.901555200,,,,,,271.53410169163794,,
7075,2833,2020-03-03 16:35:41.103744000,,,,,,489.6340416575737,,
7076,2833,2020-03-03 17:25:52.980009600,,,,,,17.127753850791407,,
7077,2833,2020-03-04 18:20:24.606038400,,,,,,81683.33147587918,,
7078,2833,2020-03-05 04:07:07.476729600,,,,,,29.48248150743752,,
7079,2835,2019-11-11 05:15:12.481862400,RESPONSE,,,,,,,
7080,2835,2019-11-13 12:37:54.192115200,RISK,,,,,,,
7081,2835,2019-11-14 08:29:25.348358400,APPROVED,PLASTIC,45,4900,32,,,
7082,2835,2019-11-16 10:12:21.547728000,DELIVERED,,,,,,53100,2
7083,2837,2019-11-11 11:33:00.319161600,RESPONSE,,,,,,,
7084,2837,2019-11-12 15:39:39.515529600,RISK,,,,,,,
7085,2837,2019-11-20 14:20:03.936451200,APPROVED,DIGITAL,42,300,31,,,
7086,2837,2019-11-21 20:55:58.584921600,,,,,,12.093913644539976,,
7087,2838,2019-11-12 05:39:39.069072000,RESPONSE,,,,,,,
7088,2838,2019-11-14 10:10:34.005820800,RISK,,,,,,,
7089,2838,2019-11-15 22:40:06.235536000,APPROVED,PLASTIC,37,71700,34,,,
7090,2838,2019-11-19 01:02:31.375420800,DELIVERED,,,,,,44100,4
7091,2838,2019-11-19 03:32:26.906064000,,,,,,265.4486589603017,,
7092,2840,2019-11-11 00:00:00.000000000,,,,,,,,
7093,2841,2019-11-11 16:37:10.412918400,RESPONSE,,,,,,,
7094,2841,2019-11-11 18:43:22.171008000,RISK,,,,,,,
7095,2841,2019-11-12 08:53:09.817468800,REJECTED,INCOME,,,,,,
7096,2842,2019-11-11 05:00:30.347712000,RESPONSE,,,,,,,
7097,2842,2019-11-16 04:45:48.906921600,RISK,,,,,,,
7098,2842,2019-11-16 15:39:05.199868800,APPROVED,DIGITAL,45,600,37,,,
7099,2842,2019-11-29 05:22:43.207161599,,,,,,7650.817959325713,,
7100,2842,2019-11-29 07:39:04.379356799,,,,,,9.81021838284906,,
7101,2842,2019-12-09 03:41:32.880105599,,,,,,2177.0767248058137,,
7102,2842,2020-01-09 15:46:14.436623999,,,,,,701.9048664329774,,
7103,2843,2019-11-17 16:45:30.696134400,RESPONSE,,,,,,,
7104,2843,2019-11-19 00:43:26.334969600,RISK,,,,,,,
7105,2843,2019-11-24 01:50:10.871203200,REJECTED,MOP,,,,,,
7106,2844,2019-11-11 09:00:38.510553600,RESPONSE,,,,,,,
7107,2844,2019-11-14 14:37:22.865520000,RISK,,,,,,,
7108,2844,2019-11-16 19:39:01.106697600,REJECTED,EMPTY,,,,,,
7109,2845,2019-11-14 12:12:38.367100800,RESPONSE,,,,,,,
7110,2845,2019-11-17 08:22:43.035744000,RISK,,,,,,,
7111,2845,2019-11-17 23:24:39.364099199,APPROVED,PLASTIC,44,9600,41,,,
7112,2845,2019-11-19 10:31:48.348796799,DELIVERED,,,,,,11560,3
7113,2846,2019-11-11 00:39:06.242284800,RESPONSE,,,,,,,
7114,2846,2019-11-12 02:50:01.837939200,RISK,,,,,,,
7115,2846,2019-11-13 13:25:24.005568000,APPROVED,DIGITAL,32,14200,47,,,
7116,2846,2019-11-13 15:44:23.700854400,,,,,,519.7806961127227,,
7117,2846,2019-11-16 18:55:05.238911999,,,,,,4.82227437526218,,
7118,2846,2019-11-19 12:41:54.702758399,,,,,,25.40962038072309,,
7119,2846,2021-05-21 11:39:17.624764799,,,,,,742.7676427489296,,
7120,2846,2021-05-23 01:06:55.819382399,,,,,,136.22966331729071,,
7121,2847,2019-11-11 04:31:04.741680000,RESPONSE,,,,,,,
7122,2847,2019-11-12 00:33:43.453353600,RISK,,,,,,,
7123,2847,2019-11-16 07:51:18.196243200,APPROVED,PLASTIC,42,26000,47,,,
7124,2847,2019-11-16 14:04:47.355052800,DELIVERED,,,,,,44100,3
7125,2847,2019-12-18 07:40:55.608556800,,,,,,1354.0982389319315,,
7126,2847,2019-12-19 07:34:50.240496000,,,,,,137.73698219237718,,
7127,2847,2019-12-26 14:16:57.055670400,,,,,,17.84538191432851,,
7128,2848,2019-11-16 17:34:12.196531200,RESPONSE,,,,,,,
7129,2848,2019-11-17 06:07:41.670796800,RISK,,,,,,,
7130,2848,2019-11-19 13:51:44.670499200,REJECTED,USAGE,,,,,,
7131,2849,2019-11-11 00:00:00.000000000,,,,,,,,
7132,2851,2019-11-11 00:00:00.000000000,,,,,,,,
7133,2852,2020-01-07 11:56:14.393529600,RESPONSE,,,,,,,
7134,2852,2020-01-11 06:25:04.802188800,RISK,,,,,,,
7135,2852,2020-01-16 13:20:33.266025600,APPROVED,PLASTIC,37,1200,42,,,
7136,2852,2020-01-20 10:39:06.999177600,DELIVERED,,,,,,64000,0
7137,2853,2019-11-11 02:26:51.763891200,RESPONSE,,,,,,,
7138,2853,2019-11-12 02:46:20.367091200,RISK,,,,,,,
7139,2853,2019-11-14 02:49:42.698179199,APPROVED,PLASTIC,46,24900,31,,,
7140,2853,2019-11-15 10:55:02.618860799,DELIVERED,,,,,,64000,2
7141,2853,2019-12-15 16:24:07.170220799,,,,,,647.8411032659444,,
7142,2854,2019-11-21 05:16:34.471228800,RESPONSE,,,,,,,
7143,2854,2019-11-25 12:53:28.796380800,RISK,,,,,,,
7144,2854,2019-11-29 06:44:06.008380800,REJECTED,USAGE,,,,,,
7145,2855,2019-11-11 04:07:31.602633600,RESPONSE,,,,,,,
7146,2855,2019-11-11 08:48:08.468697600,RISK,,,,,,,
7147,2855,2019-11-15 07:05:27.099715200,APPROVED,DIGITAL,47,1000,33,,,
7148,2855,2019-11-15 15:00:18.005328000,,,,,,52.01773369916121,,
7149,2855,2019-11-23 10:41:44.459808000,,,,,,536.186468411015,,
7150,2855,2020-01-11 18:13:36.460992000,,,,,,35.571155387836626,,
7151,2856,2019-11-11 00:00:00.000000000,,,,,,,,
7152,2857,2019-11-12 18:00:15.734995200,RESPONSE,,,,,,,
7153,2857,2019-11-17 01:04:14.258726399,RISK,,,,,,,
7154,2857,2019-11-18 03:59:26.069452799,APPROVED,DIGITAL,47,22600,47,,,
7155,2858,2019-11-12 07:02:59.217129600,RESPONSE,,,,,,,
7156,2858,2019-11-13 20:26:12.168499199,RISK,,,,,,,
7157,2858,2019-11-14 18:01:57.263116799,REJECTED,EMPTY,,,,,,
7158,2859,2020-01-06 08:12:25.838467200,RESPONSE,,,,,,,
7159,2859,2020-01-07 05:14:23.371670400,RISK,,,,,,,
7160,2859,2020-01-09 17:08:43.265328000,APPROVED,DIGITAL,30,46200,32,,,
7161,2859,2020-01-11 04:59:29.800752000,,,,,,76.46175038444267,,
7162,2859,2020-01-17 15:48:03.413808000,,,,,,362.54718151227206,,
7163,2859,2020-01-17 23:39:27.449827200,,,,,,64.40793525428211,,
7164,2859,2020-01-19 09:09:49.720867199,,,,,,133.87423954899106,,
7165,2859,2020-01-22 05:38:29.111251199,,,,,,434.18539602285006,,
7166,2861,2019-11-13 22:42:36.801792000,RESPONSE,,,,,,,
7167,2861,2019-12-10 07:56:34.837382400,RISK,,,,,,,
7168,2861,2019-12-12 22:40:41.281622400,APPROVED,DIGITAL,49,300,42,,,
7169,2861,2020-01-06 09:58:43.190601600,,,,,,13793.388610377151,,
7170,2861,2020-01-16 16:05:11.819356800,,,,,,137.3222561970945,,
7171,2861,2020-01-16 18:06:56.287382400,,,,,,383.0706684512563,,
7172,2861,2020-02-04 13:31:19.112073600,,,,,,437.0082263604863,,
7173,2865,2020-02-06 09:29:58.142457599,RESPONSE,,,,,,,
7174,2865,2020-02-07 05:47:46.823423999,RISK,,,,,,,
7175,2865,2020-02-08 07:07:13.313567999,APPROVED,PLASTIC,44,37600,48,,,
7176,2865,2020-02-08 14:07:02.335007999,DELIVERED,,,,,,53100,2
7177,2865,2020-02-11 05:26:39.508828799,,,,,,4903.87388175678,,
7178,2865,2020-02-14 14:43:28.694351999,,,,,,1105.241004154936,,
7179,2865,2020-02-14 19:56:33.296265599,,,,,,45.19185192487071,,
7180,2867,2019-11-27 13:34:46.412457600,RESPONSE,,,,,,,
7181,2867,2019-11-28 08:04:51.559190400,RISK,,,,,,,
7182,2867,2019-11-28 17:18:30.881404800,REJECTED,EMPTY,,,,,,
7183,2868,2019-11-11 00:33:52.054214400,RESPONSE,,,,,,,
7184,2868,2019-11-14 00:13:57.928972800,RISK,,,,,,,
7185,2868,2019-11-14 12:32:08.760508800,REJECTED,USAGE,,,,,,
7186,2869,2019-11-11 22:55:40.912377600,RESPONSE,,,,,,,
7187,2869,2019-11-22 04:03:43.639603200,RISK,,,,,,,
7188,2869,2019-11-29 12:42:46.290211199,REJECTED,INCOME,,,,,,
7189,2870,2019-11-24 16:01:58.246291200,RESPONSE,,,,,,,
7190,2870,2019-11-24 20:49:00.351120000,RISK,,,,,,,
7191,2870,2019-11-25 15:17:46.737859200,REJECTED,MOP,,,,,,
7192,2871,2019-12-04 05:43:13.974124800,RESPONSE,,,,,,,
7193,2871,2019-12-05 15:50:51.866592000,RISK,,,,,,,
7194,2871,2019-12-06 15:22:01.561440000,REJECTED,MOP,,,,,,
7195,2872,2019-11-12 07:46:20.135164800,RESPONSE,,,,,,,
7196,2872,2019-11-16 07:20:20.170896000,RISK,,,,,,,
7197,2872,2019-11-19 05:11:35.212905600,APPROVED,PLASTIC,36,22400,34,,,
7198,2872,2019-11-21 02:14:56.227516800,DELIVERED,,,,,,44100,5
7199,2872,2019-11-22 04:24:33.852182399,,,,,,166.54669410581042,,
7200,2872,2019-11-22 15:18:37.690790399,,,,,,274.45164140779883,,
7201,2873,2019-11-11 00:00:00.000000000,,,,,,,,
7202,2874,2019-11-11 00:00:00.000000000,,,,,,,,
7203,2875,2019-11-12 12:42:41.215507200,RESPONSE,,,,,,,
7204,2875,2019-11-23 20:15:45.545328000,RISK,,,,,,,
7205,2875,2019-11-24 12:18:37.930896000,REJECTED,MOP,,,,,,
7206,2877,2019-11-11 00:00:00.000000000,,,,,,,,
7207,2878,2019-11-16 08:20:00.248812800,RESPONSE,,,,,,,
7208,2878,2019-11-20 12:28:46.156137600,RISK,,,,,,,
7209,2878,2019-11-20 19:40:42.950870399,REJECTED,USAGE,,,,,,
7210,2879,2019-11-11 00:00:00.000000000,,,,,,,,
7211,2880,2019-11-11 01:47:23.351712000,RESPONSE,,,,,,,
7212,2880,2019-11-11 10:44:44.647008000,RISK,,,,,,,
7213,2880,2019-11-13 02:13:54.508454400,REJECTED,MOP,,,,,,
7214,2881,2019-12-03 19:31:05.855462400,RESPONSE,,,,,,,
7215,2881,2019-12-05 14:33:41.830732800,RISK,,,,,,,
7216,2881,2019-12-14 22:58:02.982403200,APPROVED,DIGITAL,34,4500,31,,,
7217,2882,2019-11-11 00:00:00.000000000,,,,,,,,
7218,2883,2019-11-11 14:37:29.945136000,RESPONSE,,,,,,,
7219,2883,2019-11-12 09:19:22.634515200,RISK,,,,,,,
7220,2883,2019-11-24 07:53:52.925769600,APPROVED,PLASTIC,46,1500,39,,,
7221,2883,2019-11-26 06:02:19.445193600,DELIVERED,,,,,,44100,2
7222,2883,2019-11-26 12:57:17.872675200,,,,,,35.45424150120205,,
7223,2883,2020-01-22 22:56:20.947718400,,,,,,75.75913673112792,,
7224,2883,2020-03-08 17:57:54.969177600,,,,,,349.6551542940291,,
7225,2883,2020-03-14 08:31:23.297577600,,,,,,4.188353631516471,,
7226,2884,2019-11-11 02:40:23.378102400,RESPONSE,,,,,,,
7227,2884,2019-11-14 01:12:56.191363200,RISK,,,,,,,
7228,2884,2019-11-17 16:57:38.001916800,APPROVED,PLASTIC,30,1900,33,,,
7229,2884,2019-11-19 06:06:52.177593600,DELIVERED,,,,,,44620,3
7230,2886,2019-11-16 13:07:32.683756800,RESPONSE,,,,,,,
7231,2886,2019-11-17 18:41:05.732966400,RISK,,,,,,,
7232,2886,2019-11-18 13:17:01.431715200,REJECTED,USAGE,,,,,,
7233,2889,2019-11-11 00:00:00.000000000,,,,,,,,
7234,2890,2019-11-11 08:06:51.136272000,RESPONSE,,,,,,,
7235,2890,2019-11-21 22:32:09.716467200,RISK,,,,,,,
7236,2890,2019-11-22 18:28:54.191251200,APPROVED,PLASTIC,45,1500,37,,,
7237,2890,2019-11-24 16:34:39.868176000,DELIVERED,,,,,,53100,2
7238,2890,2019-11-26 02:20:32.075635200,,,,,,4926.971109445463,,
7239,2890,2019-11-26 11:16:49.039219200,,,,,,49.19662244357221,,
7240,2890,2019-11-30 10:51:18.171532800,,,,,,647.5997703328501,,
7241,2890,2019-11-30 14:27:49.433212800,,,,,,412.96345644031686,,
7242,2890,2020-04-14 10:01:10.261200000,,,,,,25.58274376112492,,
7243,2891,2019-11-11 00:00:00.000000000,,,,,,,,
7244,2892,2019-11-11 15:18:02.553638400,RESPONSE,,,,,,,
7245,2892,2019-11-24 05:43:36.342652800,RISK,,,,,,,
7246,2892,2019-11-25 22:05:12.829632000,APPROVED,PLASTIC,32,7700,48,,,
7247,2892,2019-11-26 14:39:57.204691200,DELIVERED,,,,,,44100,1
7248,2892,2019-11-26 15:26:41.791200000,,,,,,657.6805225613513,,
7249,2892,2019-11-27 23:15:46.812816000,,,,,,141.13343324990632,,
7250,2895,2019-11-11 12:34:30.501782400,RESPONSE,,,,,,,
7251,2895,2019-11-15 06:15:07.943817599,RISK,,,,,,,
7252,2895,2019-11-16 07:06:22.517971199,REJECTED,USAGE,,,,,,
7253,2896,2019-11-12 18:59:00.813004800,RESPONSE,,,,,,,
7254,2896,2019-11-13 20:36:01.924531200,RISK,,,,,,,
7255,2896,2019-11-15 21:25:38.078112000,REJECTED,USAGE,,,,,,
7256,2897,2019-12-29 04:05:26.280038400,RESPONSE,,,,,,,
7257,2897,2019-12-29 17:05:56.302857600,RISK,,,,,,,
7258,2897,2019-12-30 09:53:51.894643200,APPROVED,DIGITAL,30,1000,42,,,
7259,2897,2019-12-30 20:37:15.674534400,,,,,,569.2563729520275,,
7260,2897,2020-01-04 13:52:28.231392000,,,,,,3701.069742877016,,
7261,2897,2020-01-06 21:07:53.838681600,,,,,,1353.2072400027334,,
7262,2897,2020-01-07 10:41:02.602982400,,,,,,102.53350812249658,,
7263,2897,2020-01-11 12:38:07.076688000,,,,,,11517.76920913845,,
7264,2899,2019-11-14 04:26:55.216665600,RESPONSE,,,,,,,
7265,2899,2019-11-14 20:19:44.552783999,RISK,,,,,,,
7266,2899,2019-11-15 21:24:03.142396799,REJECTED,MOP,,,,,,
7267,2901,2019-11-11 00:00:00.000000000,,,,,,,,
7268,2903,2019-11-11 17:25:38.963251200,RESPONSE,,,,,,,
7269,2903,2019-11-21 20:19:59.238537600,RISK,,,,,,,
7270,2903,2019-11-22 20:07:27.577200000,APPROVED,PLASTIC,41,3100,48,,,
7271,2903,2019-12-01 03:47:05.961264000,DELIVERED,,,,,,53100,2
7272,2903,2019-12-02 08:58:18.983193600,,,,,,404.25287591866174,,
7273,2903,2019-12-02 15:45:05.835369600,,,,,,36.943143532031634,,
7274,2904,2019-11-16 17:27:16.183814400,RESPONSE,,,,,,,
7275,2904,2019-11-17 11:18:18.341135999,RISK,,,,,,,
7276,2904,2019-11-21 09:57:54.717523199,APPROVED,PLASTIC,41,1600,42,,,
7277,2904,2019-11-21 14:43:37.624137599,DELIVERED,,,,,,44100,3
7278,2904,2019-12-07 05:32:16.107849598,,,,,,1267.6785442281725,,
7279,2904,2019-12-22 03:50:40.986239998,,,,,,55.0530572294071,,
7280,2904,2019-12-22 07:51:16.751548797,,,,,,85.00734577198239,,
7281,2905,2019-11-11 00:32:13.304457600,RESPONSE,,,,,,,
7282,2905,2019-11-11 16:34:44.149641600,RISK,,,,,,,
7283,2905,2019-11-21 11:07:50.764022400,REJECTED,MOP,,,,,,
7284,2906,2019-11-11 00:00:00.000000000,,,,,,,,
7285,2907,2019-11-11 12:51:48.076790400,RESPONSE,,,,,,,
7286,2907,2019-11-15 13:10:54.833664000,RISK,,,,,,,
7287,2907,2019-11-16 05:55:32.151273599,REJECTED,MOP,,,,,,
7288,2908,2019-11-11 05:31:31.751817600,RESPONSE,,,,,,,
7289,2908,2019-11-12 00:15:11.166019200,RISK,,,,,,,
7290,2908,2019-11-12 15:29:01.200278400,APPROVED,PLASTIC,35,72900,46,,,
7291,2908,2019-11-14 02:17:46.402166400,DELIVERED,,,,,,11560,3
7292,2908,2019-11-14 07:47:56.061801600,,,,,,246.5439670213513,,
7293,2909,2019-11-11 06:34:49.563091199,RESPONSE,,,,,,,
7294,2909,2019-11-11 12:57:03.820147199,RISK,,,,,,,
7295,2909,2019-11-12 17:21:18.862531199,APPROVED,PLASTIC,40,1200,35,,,
7296,2909,2019-11-14 23:23:37.159382398,DELIVERED,,,,,,44100,2
7297,2909,2019-11-22 08:48:49.780511998,,,,,,5.477087930586532,,
7298,2910,2019-11-11 00:00:00.000000000,,,,,,,,
7299,2913,2019-12-05 00:00:34.635340800,RESPONSE,,,,,,,
7300,2913,2019-12-06 08:50:14.978428800,RISK,,,,,,,
7301,2913,2019-12-12 01:40:40.684080000,REJECTED,EMPTY,,,,,,
7302,2914,2019-12-11 23:32:27.605529600,RESPONSE,,,,,,,
7303,2914,2019-12-12 10:30:41.470704000,RISK,,,,,,,
7304,2914,2019-12-13 05:13:51.671164800,REJECTED,MOP,,,,,,
7305,2917,2019-11-12 05:29:28.471545600,RESPONSE,,,,,,,
7306,2917,2019-11-12 14:54:25.740000000,RISK,,,,,,,
7307,2917,2019-11-13 19:23:22.773667199,REJECTED,USAGE,,,,,,
7308,2919,2019-11-11 00:00:00.000000000,,,,,,,,
7309,2920,2019-11-11 02:10:36.670511999,RESPONSE,,,,,,,
7310,2920,2019-11-11 21:50:37.931049599,RISK,,,,,,,
7311,2920,2019-11-12 22:12:04.791484799,REJECTED,INCOME,,,,,,
7312,2922,2019-11-14 20:36:34.901078400,RESPONSE,,,,,,,
7313,2922,2019-11-16 17:13:06.341836800,RISK,,,,,,,
7314,2922,2019-11-19 11:26:28.821148800,REJECTED,INCOME,,,,,,
7315,2923,2019-11-12 07:41:56.410569600,RESPONSE,,,,,,,
7316,2923,2019-11-15 03:22:50.861971200,RISK,,,,,,,
7317,2923,2019-11-15 18:14:13.354915200,APPROVED,DIGITAL,42,11000,30,,,
7318,2923,2019-11-16 02:24:56.388614400,,,,,,576.020443530461,,
7319,2923,2019-11-28 16:49:32.139292800,,,,,,297.29162362383045,,
7320,2923,2019-11-28 20:04:38.246505600,,,,,,256.25150604994184,,
7321,2923,2019-12-01 12:56:34.822665599,,,,,,765.0195819092568,,
7322,2923,2019-12-01 19:23:36.085315199,,,,,,16706.556129292796,,
7323,2924,2019-11-11 00:00:00.000000000,,,,,,,,
7324,2925,2019-11-11 00:00:00.000000000,,,,,,,,
7325,2926,2019-11-28 10:08:47.486112000,RESPONSE,,,,,,,
7326,2926,2019-12-01 03:44:36.281990400,RISK,,,,,,,
7327,2926,2019-12-01 21:26:39.748444800,APPROVED,DIGITAL,49,8300,43,,,
7328,2926,2019-12-06 14:43:59.608531200,,,,,,224.70707764540995,,
7329,2926,2019-12-07 07:11:24.718387200,,,,,,120.41009618171572,,
7330,2926,2019-12-12 20:33:06.675091200,,,,,,11604.287573262673,,
7331,2926,2019-12-16 16:15:36.319248000,,,,,,408.4313027973101,,
7332,2927,2019-11-11 03:38:46.158863999,RESPONSE,,,,,,,
7333,2927,2019-11-14 04:06:50.130287999,RISK,,,,,,,
7334,2927,2019-11-16 01:26:23.633663999,APPROVED,PLASTIC,48,900,37,,,
7335,2927,2019-11-16 19:46:44.072025599,DELIVERED,,,,,,53100,2
7336,2927,2019-11-17 09:47:37.700131199,,,,,,3354.55831944507,,
7337,2927,2019-11-18 03:27:18.200764799,,,,,,294.35990504026364,,
7338,2927,2019-11-21 04:49:44.675759999,,,,,,25.367557522323388,,
7339,2928,2019-11-11 00:38:09.070627200,RESPONSE,,,,,,,
7340,2928,2019-11-14 11:30:52.997702400,RISK,,,,,,,
7341,2928,2019-11-15 03:41:24.890697600,REJECTED,USAGE,,,,,,
7342,2929,2019-11-17 23:31:39.500256000,RESPONSE,,,,,,,
7343,2929,2019-11-19 09:38:53.028787200,RISK,,,,,,,
7344,2929,2019-11-19 23:13:28.565385600,REJECTED,USAGE,,,,,,
7345,2930,2019-12-23 07:19:04.041696000,RESPONSE,,,,,,,
7346,2930,2019-12-24 06:20:04.345411200,RISK,,,,,,,
7347,2930,2019-12-24 13:50:40.046928000,REJECTED,MOP,,,,,,
7348,2932,2019-11-27 12:10:58.795161600,RESPONSE,,,,,,,
7349,2932,2019-11-28 03:08:29.145004800,RISK,,,,,,,
7350,2932,2019-12-06 14:22:55.564089600,REJECTED,MOP,,,,,,
7351,2933,2019-11-12 07:12:35.723894400,RESPONSE,,,,,,,
7352,2933,2019-11-13 03:05:28.629657600,RISK,,,,,,,
7353,2933,2019-11-13 21:24:27.100080000,APPROVED,DIGITAL,31,2300,49,,,
7354,2933,2019-11-16 17:27:30.357648000,,,,,,96.30215863677559,,
7355,2933,2019-12-11 20:42:52.802755200,,,,,,148.24072237076402,,
7356,2933,2019-12-21 10:52:00.252998399,,,,,,2747.3261358498885,,
7357,2934,2019-11-11 19:57:21.760012800,RESPONSE,,,,,,,
7358,2934,2019-11-13 21:50:27.166819200,RISK,,,,,,,
7359,2934,2019-11-16 00:16:11.873769600,APPROVED,PLASTIC,44,2500,35,,,
7360,2934,2019-11-18 19:51:53.868729600,DELIVERED,,,,,,53100,3
7361,2935,2019-11-11 00:55:03.302256000,RESPONSE,,,,,,,
7362,2935,2019-11-13 12:22:37.007299200,RISK,,,,,,,
